microbe_0,0.011844851174942637
microbe_1,0.018805206592860748
microbe_2,0.03437693526329643
microbe_3,0.022962749693120076
microbe_4,0.00617625321976507
microbe_5,0.03379365484520528
microbe_6,0.02866656421906431
microbe_7,0.017544002822247575
microbe_8,0.028156953703405495
microbe_9,0.046585136316762456
microbe_10,0.008696215713827957
microbe_11,0.04061410628202304
microbe_12,0.025037472560154216
microbe_13,0.0028347725785406674
microbe_14,0.016719633773811214
microbe_15,0.037712173263948164
microbe_16,0.017710607064337438
microbe_17,0.010118908196425138
microbe_18,0.01749808857687617
microbe_19,0.020833560870951007
microbe_20,0.0024374548790732616
microbe_21,0.006469531034389988
microbe_22,0.011504754972552739
microbe_23,0.02032064501895164
microbe_24,0.01569111079230234
microbe_25,0.029511139504957505
microbe_26,0.004512086682349756
microbe_27,0.013084641475891884
microbe_28,0.0016311013430940766
microbe_29,0.023130757019845606
microbe_30,0.04024140156881813
microbe_31,0.0160964104223665
microbe_32,0.03620541524390948
microbe_33,0.013091703233913093
microbe_34,0.02710089930454404
microbe_35,0.03832281968026387
microbe_36,0.02585827568910481
microbe_37,0.037976996606318494
microbe_38,0.009407460274198113
microbe_39,0.01795205331037708
microbe_40,0.024843744159641457
microbe_41,0.01372495048938525
microbe_42,0.0094103293142804
microbe_43,0.03750799921506409
microbe_44,0.004856388637966406
microbe_45,0.010504324924040616
microbe_46,0.0018661651922678277
microbe_47,0.019821889960790182
microbe_48,0.011063675533607285
microbe_49,0.02916602778416904
